GeneId:START_ID(Gene),Relation:TYPE,GeneId:END_ID(Gene),RelationName
2510,GeneToGene,2495,Related functional gene
2512,GeneToGene,100129251,Related pseudogene
2512,GeneToGene,100130017,Related pseudogene
2512,GeneToGene,100131661,Related pseudogene
2512,GeneToGene,100289501,Related pseudogene
2512,GeneToGene,100420158,Related pseudogene
2512,GeneToGene,100462780,Related pseudogene
2512,GeneToGene,100462786,Related pseudogene
2512,GeneToGene,100462788,Related pseudogene
2512,GeneToGene,100462790,Related pseudogene
2512,GeneToGene,100462792,Related pseudogene
2512,GeneToGene,100462793,Related pseudogene
2512,GeneToGene,100462794,Related pseudogene
2512,GeneToGene,100652792,Related pseudogene
2512,GeneToGene,100873960,Related pseudogene
2512,GeneToGene,170514,Related pseudogene
2512,GeneToGene,284764,Related pseudogene
2512,GeneToGene,392437,Related pseudogene
2512,GeneToGene,441623,Related pseudogene
2512,GeneToGene,442304,Related pseudogene
2512,GeneToGene,642337,Related pseudogene
2517,GeneToGene,2518,Related pseudogene
2518,GeneToGene,2517,Related functional gene
2523,GeneToGene,284359,Potential readthrough sibling
2527,GeneToGene,126328,Potential readthrough sibling
2529,GeneToGene,56654,Potential readthrough sibling
2547,GeneToGene,100422546,Related pseudogene
2547,GeneToGene,127086,Related pseudogene
2547,GeneToGene,387703,Related pseudogene
2547,GeneToGene,442459,Related pseudogene
2551,GeneToGene,8327,Related pseudogene
2582,GeneToGene,3155,Potential readthrough sibling
2589,GeneToGene,100422693,Related pseudogene
2592,GeneToGene,3590,Potential readthrough sibling
2593,GeneToGene,100129452,Related pseudogene
2593,GeneToGene,391491,Related pseudogene
2595,GeneToGene,825,Potential readthrough sibling
2597,GeneToGene,100128589,Related pseudogene
2597,GeneToGene,100128961,Related pseudogene
2597,GeneToGene,100131743,Related pseudogene
2597,GeneToGene,100131935,Related pseudogene
2597,GeneToGene,100132601,Related pseudogene
2597,GeneToGene,100240707,Related pseudogene
2597,GeneToGene,100240708,Related pseudogene
2597,GeneToGene,100240710,Related pseudogene
2597,GeneToGene,100240711,Related pseudogene
2597,GeneToGene,100240712,Related pseudogene
2597,GeneToGene,100240713,Related pseudogene
2597,GeneToGene,100287725,Related pseudogene
2597,GeneToGene,100421188,Related pseudogene
2597,GeneToGene,100421189,Related pseudogene
2597,GeneToGene,100421232,Related pseudogene
2597,GeneToGene,100421236,Related pseudogene
2597,GeneToGene,100421256,Related pseudogene
2597,GeneToGene,100421271,Related pseudogene
2597,GeneToGene,100421313,Related pseudogene
2597,GeneToGene,100421318,Related pseudogene
2597,GeneToGene,100421319,Related pseudogene
2597,GeneToGene,100421324,Related pseudogene
2597,GeneToGene,100652918,Related pseudogene
2597,GeneToGene,118568801,Related pseudogene
2597,GeneToGene,140028,Related pseudogene
2597,GeneToGene,170516,Related pseudogene
2597,GeneToGene,2601,Related pseudogene
2597,GeneToGene,2609,Related pseudogene
2597,GeneToGene,2611,Related pseudogene
2597,GeneToGene,2613,Related pseudogene
2597,GeneToGene,2616,Related pseudogene
2597,GeneToGene,343338,Related pseudogene
2597,GeneToGene,346085,Related pseudogene
2597,GeneToGene,360008,Related pseudogene
2597,GeneToGene,387491,Related pseudogene
2597,GeneToGene,389849,Related pseudogene
2597,GeneToGene,389970,Related pseudogene
2597,GeneToGene,390421,Related pseudogene
2597,GeneToGene,391069,Related pseudogene
2597,GeneToGene,391073,Related pseudogene
2597,GeneToGene,391075,Related pseudogene
2597,GeneToGene,391077,Related pseudogene
2597,GeneToGene,391162,Related pseudogene
2597,GeneToGene,391367,Related pseudogene
2597,GeneToGene,392374,Related pseudogene
2597,GeneToGene,401960,Related pseudogene
2597,GeneToGene,441572,Related pseudogene
2597,GeneToGene,441893,Related pseudogene
2597,GeneToGene,442231,Related pseudogene
2597,GeneToGene,442262,Related pseudogene
2597,GeneToGene,54050,Related pseudogene
2597,GeneToGene,642259,Related pseudogene
2597,GeneToGene,642317,Related pseudogene
2597,GeneToGene,643228,Related pseudogene
2597,GeneToGene,643739,Related pseudogene
2597,GeneToGene,644213,Related pseudogene
2597,GeneToGene,644237,Related pseudogene
2597,GeneToGene,645024,Related pseudogene
2597,GeneToGene,645256,Related pseudogene
2597,GeneToGene,646877,Related pseudogene
2597,GeneToGene,647001,Related pseudogene
2597,GeneToGene,647249,Related pseudogene
2597,GeneToGene,651258,Related pseudogene
2597,GeneToGene,729403,Related pseudogene
2597,GeneToGene,729493,Related pseudogene
2601,GeneToGene,2597,Related functional gene
2609,GeneToGene,2597,Related functional gene
2611,GeneToGene,2597,Related functional gene
2613,GeneToGene,2597,Related functional gene
2616,GeneToGene,2597,Related functional gene
2617,GeneToGene,100419764,Related pseudogene
2629,GeneToGene,2630,Related pseudogene
2630,GeneToGene,2629,Related functional gene
2631,GeneToGene,51373,Potential readthrough sibling
2631,GeneToGene,100420430,Related pseudogene
2633,GeneToGene,400759,Related pseudogene
2634,GeneToGene,388646,Potential readthrough sibling
2639,GeneToGene,644203,Related pseudogene
2647,GeneToGene,100528022,Readthrough parent
2647,GeneToGene,5959,Readthrough sibling
2650,GeneToGene,100421560,Related pseudogene
2650,GeneToGene,100421581,Related pseudogene
2650,GeneToGene,100421598,Related pseudogene
2650,GeneToGene,100462829,Related pseudogene
2650,GeneToGene,170517,Related pseudogene
2651,GeneToGene,100422564,Related pseudogene
2651,GeneToGene,644378,Related pseudogene
2653,GeneToGene,100287495,Related pseudogene
2653,GeneToGene,100288298,Related pseudogene
2653,GeneToGene,100329108,Related pseudogene
2653,GeneToGene,100329109,Related pseudogene
2653,GeneToGene,106480441,Related pseudogene
2653,GeneToGene,127379698,Related pseudogene
2653,GeneToGene,442293,Related pseudogene
2653,GeneToGene,641746,Related pseudogene
2653,GeneToGene,729080,Related pseudogene
2665,GeneToGene,100420259,Related pseudogene
2665,GeneToGene,2667,Related pseudogene
2667,GeneToGene,2665,Related functional gene
2678,GeneToGene,6634,Potential readthrough sibling
2678,GeneToGene,2679,Related pseudogene
2678,GeneToGene,643171,Related pseudogene
2678,GeneToGene,645367,Related pseudogene
2678,GeneToGene,653590,Related pseudogene
2679,GeneToGene,2678,Related functional gene
2689,GeneToGene,1443,Potential readthrough sibling
2693,GeneToGene,442206,Related pseudogene
2697,GeneToGene,100126825,Related pseudogene
2697,GeneToGene,2698,Related pseudogene
2698,GeneToGene,2697,Related functional gene
2701,GeneToGene,100421028,Related pseudogene
2731,GeneToGene,2732,Related pseudogene
2732,GeneToGene,2731,Related functional gene
2738,GeneToGene,286128,Potential readthrough sibling
2738,GeneToGene,79943,Potential readthrough sibling
2745,GeneToGene,100132510,Related pseudogene
2745,GeneToGene,170522,Related pseudogene
2745,GeneToGene,171418,Related pseudogene
2746,GeneToGene,100131281,Related pseudogene
2746,GeneToGene,2749,Related pseudogene
2746,GeneToGene,2750,Related pseudogene
2746,GeneToGene,2751,Related pseudogene
2746,GeneToGene,414212,Related pseudogene
2746,GeneToGene,414213,Related pseudogene
2749,GeneToGene,2746,Related functional gene
2750,GeneToGene,2746,Related functional gene
2751,GeneToGene,2746,Related functional gene
2752,GeneToGene,100421694,Related pseudogene
2752,GeneToGene,2753,Related pseudogene
2752,GeneToGene,2754,Related pseudogene
2752,GeneToGene,343981,Related pseudogene
2752,GeneToGene,392305,Related pseudogene
2752,GeneToGene,401708,Related pseudogene
2753,GeneToGene,2752,Related functional gene
2754,GeneToGene,2752,Related functional gene
2760,GeneToGene,105378230,Potential readthrough sibling
2760,GeneToGene,100287900,Related pseudogene
2760,GeneToGene,2761,Related pseudogene
2761,GeneToGene,2760,Related functional gene
2764,GeneToGene,100499251,Related pseudogene
2766,GeneToGene,100420653,Related pseudogene
2767,GeneToGene,346329,Related pseudogene
2771,GeneToGene,2772,Related pseudogene
2771,GeneToGene,401646,Related pseudogene
2772,GeneToGene,2771,Related functional gene
2776,GeneToGene,2777,Related pseudogene
2777,GeneToGene,2776,Related functional gene
2787,GeneToGene,1486,Potential readthrough sibling
2790,GeneToGene,548645,Readthrough sibling
2790,GeneToGene,552891,Readthrough parent
2790,GeneToGene,100289060,Related pseudogene
2790,GeneToGene,100526656,Related pseudogene
2790,GeneToGene,653503,Related pseudogene
2801,GeneToGene,100418751,Related pseudogene
2801,GeneToGene,100873742,Related pseudogene
2801,GeneToGene,101929479,Related pseudogene
2801,GeneToGene,255180,Related pseudogene
2801,GeneToGene,388152,Related pseudogene
2801,GeneToGene,390638,Related pseudogene
2801,GeneToGene,401634,Related pseudogene
2801,GeneToGene,440518,Related pseudogene
2801,GeneToGene,55592,Related pseudogene
2801,GeneToGene,727751,Related pseudogene
2801,GeneToGene,728477,Related pseudogene
2801,GeneToGene,80154,Related pseudogene
2801,GeneToGene,84559,Related pseudogene
2803,GeneToGene,192130,Related pseudogene
2803,GeneToGene,192131,Related pseudogene
2803,GeneToGene,192132,Related pseudogene
2806,GeneToGene,100422625,Related pseudogene
2806,GeneToGene,100422628,Related pseudogene
2806,GeneToGene,121520,Related pseudogene
2806,GeneToGene,391139,Related pseudogene
2806,GeneToGene,644138,Related pseudogene
2806,GeneToGene,644924,Related pseudogene
2806,GeneToGene,645538,Related pseudogene
2812,GeneToGene,100526833,Readthrough parent
2812,GeneToGene,5413,Readthrough sibling
2820,GeneToGene,729999,Related pseudogene
2824,GeneToGene,100873787,Related pseudogene
2824,GeneToGene,106480426,Related pseudogene
2824,GeneToGene,106480720,Related pseudogene
2854,GeneToGene,2855,Related pseudogene
2855,GeneToGene,2854,Related functional gene
2859,GeneToGene,11132,Potential readthrough sibling
2870,GeneToGene,2871,Related pseudogene
2871,GeneToGene,2870,Related functional gene
2872,GeneToGene,389948,Related pseudogene
2873,GeneToGene,644269,Related pseudogene
2874,GeneToGene,84461,Potential readthrough sibling
2874,GeneToGene,100132058,Related pseudogene
2874,GeneToGene,392281,Related pseudogene
2876,GeneToGene,2884,Related pseudogene
2876,GeneToGene,441481,Related pseudogene
2884,GeneToGene,2876,Related functional gene
2908,GeneToGene,2910,Related pseudogene
2910,GeneToGene,2908,Related functional gene
2915,GeneToGene,440040,Related pseudogene
2918,GeneToGene,402279,Related pseudogene
2919,GeneToGene,50612,Related pseudogene
2923,GeneToGene,106481687,Related pseudogene
2923,GeneToGene,171423,Related pseudogene
2935,GeneToGene,643855,Related pseudogene
2940,GeneToGene,2942,Related pseudogene
2940,GeneToGene,647169,Related pseudogene
2940,GeneToGene,647175,Related pseudogene
2940,GeneToGene,647177,Related pseudogene
2941,GeneToGene,100174857,Related pseudogene
2942,GeneToGene,2940,Related functional gene
2946,GeneToGene,442245,Related pseudogene
2947,GeneToGene,100421057,Related pseudogene
2947,GeneToGene,170523,Related pseudogene
2949,GeneToGene,100505557,Related pseudogene
2950,GeneToGene,2951,Related pseudogene
2951,GeneToGene,2950,Related functional gene
2952,GeneToGene,100420769,Related pseudogene
2952,GeneToGene,653399,Related pseudogene
2958,GeneToGene,100128441,Related pseudogene
2961,GeneToGene,100422440,Related pseudogene
2963,GeneToGene,2964,Related pseudogene
2963,GeneToGene,728633,Related pseudogene
2964,GeneToGene,2963,Related functional gene
2965,GeneToGene,342784,Related pseudogene
2966,GeneToGene,653238,Related pseudogene
2967,GeneToGene,100422334,Related pseudogene
2968,GeneToGene,57176,Potential readthrough sibling
2969,GeneToGene,100093631,Related pseudogene
2969,GeneToGene,100420546,Related pseudogene
2969,GeneToGene,101926918,Related pseudogene
2969,GeneToGene,101927126,Related pseudogene
2969,GeneToGene,101929008,Related pseudogene
2969,GeneToGene,101929580,Related pseudogene
2969,GeneToGene,106480346,Related pseudogene
2969,GeneToGene,106480347,Related pseudogene
2969,GeneToGene,106481734,Related pseudogene
2969,GeneToGene,106481735,Related pseudogene
2969,GeneToGene,107403151,Related pseudogene
2969,GeneToGene,107403154,Related pseudogene
2969,GeneToGene,107403156,Related pseudogene
2969,GeneToGene,107403157,Related pseudogene
2969,GeneToGene,2970,Related pseudogene
2969,GeneToGene,338448,Related pseudogene
2969,GeneToGene,441124,Related pseudogene
2969,GeneToGene,642929,Related pseudogene
2969,GeneToGene,645686,Related pseudogene
2970,GeneToGene,2969,Related functional gene
2971,GeneToGene,100128217,Related pseudogene
2971,GeneToGene,100135063,Related pseudogene
2971,GeneToGene,100135064,Related pseudogene
2971,GeneToGene,100420593,Related pseudogene
2971,GeneToGene,106480682,Related pseudogene
2971,GeneToGene,112323209,Related pseudogene
2978,GeneToGene,114841037,Readthrough sibling
2978,GeneToGene,118142757,Readthrough parent
2990,GeneToGene,100049076,Related pseudogene
2990,GeneToGene,100132456,Related pseudogene
2990,GeneToGene,100133050,Related pseudogene
2990,GeneToGene,100287046,Related pseudogene
2990,GeneToGene,106660613,Related pseudogene
2990,GeneToGene,11039,Related pseudogene
2990,GeneToGene,11042,Related pseudogene
2990,GeneToGene,118126072,Related pseudogene
2990,GeneToGene,375513,Related pseudogene
2990,GeneToGene,387036,Related pseudogene
2990,GeneToGene,441046,Related pseudogene
2990,GeneToGene,441066,Related pseudogene
2990,GeneToGene,642006,Related pseudogene
2990,GeneToGene,642007,Related pseudogene
2990,GeneToGene,643373,Related pseudogene
2990,GeneToGene,653080,Related pseudogene
2990,GeneToGene,653188,Related pseudogene
2990,GeneToGene,653435,Related pseudogene
2990,GeneToGene,728411,Related pseudogene
2992,GeneToGene,100132965,Related pseudogene
2992,GeneToGene,645506,Related pseudogene
2992,GeneToGene,647317,Related pseudogene
3001,GeneToGene,106479035,Related pseudogene
3013,GeneToGene,8351,Potential readthrough sibling
3015,GeneToGene,100288330,Related pseudogene
3015,GeneToGene,100462795,Related pseudogene
3015,GeneToGene,100462800,Related pseudogene
3015,GeneToGene,346990,Related pseudogene
3015,GeneToGene,54049,Related pseudogene
3015,GeneToGene,728023,Related pseudogene
3020,GeneToGene,100689229,Related pseudogene
3020,GeneToGene,115482681,Related pseudogene
3020,GeneToGene,115482682,Related pseudogene
3020,GeneToGene,115482684,Related pseudogene
3020,GeneToGene,115482685,Related pseudogene
3020,GeneToGene,115482693,Related pseudogene
3020,GeneToGene,115482696,Related pseudogene
3020,GeneToGene,115482697,Related pseudogene
3020,GeneToGene,115482698,Related pseudogene
3020,GeneToGene,115482699,Related pseudogene
3020,GeneToGene,115482701,Related pseudogene
3020,GeneToGene,115482702,Related pseudogene
3020,GeneToGene,115482703,Related pseudogene
3020,GeneToGene,115482704,Related pseudogene
3020,GeneToGene,115482706,Related pseudogene
3020,GeneToGene,115482707,Related pseudogene
3020,GeneToGene,115482708,Related pseudogene
3020,GeneToGene,115482710,Related pseudogene
3020,GeneToGene,115482711,Related pseudogene
3020,GeneToGene,115482712,Related pseudogene
3020,GeneToGene,115482713,Related pseudogene
3020,GeneToGene,115482721,Related pseudogene
3020,GeneToGene,115482722,Related pseudogene
3020,GeneToGene,115482723,Related pseudogene
3020,GeneToGene,347376,Related pseudogene
3020,GeneToGene,440926,Related pseudogene
3020,GeneToGene,644914,Related pseudogene
3020,GeneToGene,654505,Related pseudogene
3020,GeneToGene,664611,Related pseudogene
3021,GeneToGene,100287087,Related pseudogene
3021,GeneToGene,100289141,Related pseudogene
3021,GeneToGene,100420410,Related pseudogene
3021,GeneToGene,100506811,Related pseudogene
3021,GeneToGene,391744,Related pseudogene
3021,GeneToGene,391765,Related pseudogene
3030,GeneToGene,3031,Related pseudogene
3030,GeneToGene,399994,Related pseudogene
3031,GeneToGene,3030,Related functional gene
3032,GeneToGene,100287928,Related pseudogene
3032,GeneToGene,347381,Related pseudogene
3033,GeneToGene,390586,Related pseudogene
3039,GeneToGene,3041,Related pseudogene
3041,GeneToGene,3039,Related functional gene
3043,GeneToGene,3044,Related pseudogene
3044,GeneToGene,3043,Related functional gene
3050,GeneToGene,3051,Related pseudogene
3051,GeneToGene,3050,Related functional gene
3065,GeneToGene,100419489,Related pseudogene
3065,GeneToGene,100419595,Related pseudogene
3066,GeneToGene,100132172,Related pseudogene
3068,GeneToGene,474167,Related pseudogene
3069,GeneToGene,100421281,Related pseudogene
3073,GeneToGene,60677,Potential readthrough sibling
3075,GeneToGene,10878,Potential readthrough sibling
3091,GeneToGene,6617,Potential readthrough sibling
3091,GeneToGene,100874523,Related pseudogene
3094,GeneToGene,100233146,Related pseudogene
3094,GeneToGene,730647,Related pseudogene
